star_id,spectral_type,stellar_radius_sr,stellar_mass_sm,stellar_teff_k,stellar_log_g,stellar_luminosity,stellar_metallicity,stellar_rot_period_d,stellar_noise_ppm,label,planet_radius_re,rp_rs_ratio,orbital_period_d,semi_major_au,eccentricity,inclination_deg,impact_parameter,transit_depth_ppm,transit_duration_hr,n_transits_observed,orbital_velocity_kms,transit_snr,planet_eq_temp_k,flux_variability_index,log_period,log_snr
STR-001260,G,0.841830421100859,1.0072619477999092,5829.246505264754,4.326205590243626,0.8246764667242252,-0.181,24.16,256.94,1,6.752,0.07217,59.0173,0.30593376309746995,0.4647,85.062,6.4276,4836.908957787302,0.0,14.0,54.882,80.42541642871329,444.6,18.8251,4.0946,4.3997
STR-007092,K,0.6510289336936388,0.6530910607364295,4737.537182609572,4.576726542625555,0.2142723503417734,0.057,25.14,201.88,1,6.039,0.08131,55.5855,0.25367946008114167,0.1507,84.846,7.019,6038.999079255208,0.0,18.0,48.399,149.40670400006806,334.0,29.9138,4.0358,5.0133
STR-009929,M,0.38929785237487236,0.3717985057492668,3008.2641448877816,4.884343404068216,0.011591565081373583,-0.06,21.1,185.72,0,,,,,,,1.1260454391127586,0.012491052616926158,,0.0,,0.7540121700546861,,0.0001,0.0,0.5619
STR-003743,F,1.0623566673056968,1.3237586270349875,6580.557984780297,4.4514538597095745,2.020053427029446,0.1,31.84,262.45,0,,,,,,,2.147218942843157,4.670692711484161,1.11955567584611,0.0,,0.6792813698290584,,0.0178,0.0,0.5184
STR-005650,K,0.9355690864901223,0.7284747408192075,4401.549076164836,4.604731812226603,0.27307713431688463,-0.252,17.06,202.75,0,,,,,,,1.2942694438553286,12.657879553546682,0.33784083804491216,0.0,,0.1722678080379316,,0.0624,0.0,0.1589
STR-009617,M,0.47966152946096785,0.3290088040437375,3079.5062750556067,4.68564749338755,0.0172383217395861,-0.136,32.74,148.88,0,,,,,,,1.8325185677740916,37.42362429501295,0.5796471264138465,0.0,,0.5042290342443108,,0.2514,0.0,0.4083
STR-010319,F,1.226397714033345,1.3281660723202853,6856.962199642908,4.360508938982008,3.0277855546643826,0.01,26.06,225.38,0,,,,,,,1.4331085112943798,3.6367821978329586,0.5026384647937432,0.0,,0.7080554087789129,,0.0161,0.0,0.5354
STR-008828,G,0.7569047810476434,1.0044804944267234,5727.755238805904,4.666955677795434,0.519675511983555,0.031,19.5,220.12,1,3.514,0.04192,1.9916,0.029420679369336292,0.0002,87.494,0.3814,1643.121819058567,1.6196258461258868,498.0,170.225,173.791160700842,1193.7,7.4647,1.0958,5.1636
STR-009882,G,1.159353442542127,0.9226695188077014,5616.8947031567095,4.169613473206234,1.175518301769619,0.132,25.44,208.75,1,12.358,0.09689,12.7242,0.10234317161792635,0.063,84.611,1.8318,9642.537012926636,0.0,98.0,90.643,399.2973099225114,839.1,46.1918,2.6192,5.9922
STR-005082,K,0.7874715180647,0.681617845619913,4196.423132677919,4.341853252499137,0.17618268587077016,0.317,38.09,166.9,0,,,,,,,2.7642993924761043,6.452743289629151,0.07333511944387887,0.0,,0.3720215010791014,,0.0387,0.0,0.3163
STR-007943,F,1.2121063177336635,1.2503821590928617,6914.190176497597,4.356984844891375,3.1536932167068352,0.026,39.74,265.69,0,,,,,,,2.9339638102739967,2.871625642166644,0.40526703808021336,0.0,,0.5233914376359918,,0.0108,0.0,0.4209
STR-009732,G,0.9196500972457081,0.9377644273467086,5740.067561975641,4.391763762207305,0.8634745250474404,-0.004,7.72,304.71,0,,,,,,,1.9827432858325345,70.21879459519374,0.13036711340284937,0.0,,0.19227673155906222,,0.2304,0.0,0.1759
STR-000717,M,0.35433653083058064,0.2900578188481551,3019.240721848236,4.900832570380354,0.009756742584962558,0.01,30.59,149.94,0,,,31.93140076747485,,,,1.3777239074170162,18629.2036179863,9.933904530180596,0.0,,11.741731310581255,,124.2444,3.4944,2.5449
STR-009501,K,0.8486425614463367,0.8124205804804591,4361.426274180846,4.457892095105935,0.25369146533107945,-0.056,21.72,219.79,1,0.579,0.00624,12.7482,0.10822554994074203,0.0688,86.22,1.6317,37.21402237629928,0.0,37.0,83.563,0.9247529177321936,574.6,0.1693,2.6209,0.6548
STR-004541,G,0.881097522988329,0.969488183374721,5642.884264048858,4.622405808534784,0.6407959433169308,0.378,21.36,266.32,0,,,,,,,2.93012872004802,18.506536645539185,0.12277834596707853,0.0,,0.9140325072057932,,0.0695,0.0,0.6492
STR-006184,A,2.623163947807791,2.7748488363155444,7910.801028423594,3.984688360171417,24.556558197027872,-0.177,30.7,265.78,0,,,,,,,1.1097592412474295,42.91797773895335,0.07327124108092394,0.0,,1.1529699331175267,,0.1615,0.0,0.7668
STR-000473,M,0.35282886919604395,0.28964618389146796,3076.538200247787,4.7344399593162,0.009978911003889514,-0.13,2.83,460.48,0,,,,,,,1.4483221683285477,9.080657252952395,0.40667592142587267,0.0,,0.561311217776011,,0.0197,0.0,0.4455
STR-007018,G,1.1285267883356622,0.8965664032855457,5497.238139519561,4.233305782955937,1.0819537728467827,0.201,16.19,237.2,0,,,,,,,1.6158389653077267,53.12018024741621,0.7717687725011649,0.0,,0.33619303071852313,,0.2239,0.0,0.2898
STR-010799,F,1.5125943448020247,1.317682762269243,6450.931462550036,4.299192902662163,3.2609009641431266,-0.118,20.37,234.65,0,,,,,,,2.3901145615198667,2.86941514006037,0.4777756020358168,0.0,,0.10175942336652546,,0.0122,0.0,0.0969
STR-004746,F,1.3308378966197194,1.2776400359987026,6741.264031848749,4.2297593142499466,3.259448932332258,0.09,26.41,237.05,0,,,,,,,2.8852411303891747,27.852075797618827,0.03610882808284892,0.0,,0.9629689054113144,,0.1175,0.0,0.6745
STR-007120,M,0.527045401785668,0.3268398834079969,3111.102015522805,4.696564189497355,0.022259199361138217,-0.089,28.32,161.46,0,,,,,,,1.7890002947724928,29.690683476002857,0.9230029360728207,0.0,,0.8178957529852673,,0.1839,0.0,0.5977
STR-005725,K,0.8365644220956068,0.7982390079749462,4324.1531472370625,4.430080261415534,0.22736876572547224,-0.648,34.28,197.39,0,,,,,,,2.239781336911528,17.919539531149937,0.49048860182743365,0.0,,0.29009380298151227,,0.0908,0.0,0.2547
STR-003146,M,0.46419749797134185,0.35738805218097014,3286.5886783178325,4.660342068651693,0.024558154436745513,-0.426,19.83,178.43,0,,,,,,,2.1119015820908054,17.693930166540586,0.8091683433091748,0.0,,1.8096599485331217,,0.0992,0.0,1.0331
STR-004881,G,0.9282560112539259,1.0187274664535217,5582.230079047805,4.501881600377389,0.6819440642268555,-0.012,31.09,230.68,0,,,,,,,2.9408161653220226,1.5641589732638865,0.31590755390631353,0.0,,0.13339467671193125,,0.0068,0.0,0.1252
STR-011144,A,2.3517361133365267,2.875821143395381,8812.377607836104,4.1320144652543105,29.063205091702777,0.272,35.38,291.69,0,,,,,,,1.7517744756417222,9.23930930488187,0.15351714128695057,0.0,,0.8608592918278798,,0.0317,0.0,0.621
STR-003461,F,1.7346428528856195,1.573927699643373,6933.332862915906,4.148121110844565,5.807674245609948,0.101,29.07,227.26,0,,,,,,,2.579928622411879,2.3510657469834726,0.09991558699721625,0.0,,0.06794454666844343,,0.0103,0.0,0.0657
STR-004196,A,1.5271609461272575,2.6946362849155117,8674.602836054022,4.331766289993181,12.605279747371048,0.211,18.11,274.34,0,,,,,,,2.288621746288724,29.282864162771748,,0.0,,1.1476819657087542,,0.1067,0.0,0.7644
STR-001614,G,0.9213340760180725,0.9639447430418131,5736.335172258953,4.53093082262576,0.9647927288255909,-0.14,30.37,256.29,1,2.176,0.02055,19.9,0.14588581497791075,0.0157,84.726,2.9212,447.49471710864293,0.0,71.0,78.417,13.193953478063253,,1.746,3.0397,2.6528
STR-011107,G,1.069494984346492,0.78835723053202,5824.219545092005,4.345691893323102,1.1530657105850775,-0.076,27.89,217.9,0,,,,,,,1.6308661619302294,1.1294944028313363,0.08753990501006852,0.0,,0.6227074790714968,,0.0052,0.0,0.4841
STR-004788,G,0.9384618049852352,1.095169011391686,6006.658705325182,4.600078846135363,0.9950739756855654,,19.66,225.01,0,,,,,,,1.4532024135139319,45.794718305242334,0.8848405004740751,0.0,,0.6231827257321823,,0.2035,0.0,0.4844
STR-011111,G,0.9529412034572748,0.983717833424883,5583.654735369934,4.316322797126112,0.8797683460010567,0.22,33.41,194.11,0,,,,,,,2.9154948076180593,11.506486367667339,0.0210966193678909,0.0,,0.12740808059943906,,0.0593,0.0,0.1199
STR-011922,F,1.234113396141165,1.1056937771147908,6645.694845774285,4.122670000382455,2.811844796439338,0.168,44.38,209.97,0,,,,,,,2.0527062514167254,7.490986911788606,0.38536141821367587,0.0,,0.8709559263962212,,0.0357,0.0,0.6264
STR-007402,G,1.0475517420225828,0.9891150348944169,5939.911480073728,4.47571205600417,1.2155434769014561,-0.325,25.53,226.69,0,,,,,,,2.5208108540472547,15.188323788535476,0.3742504148590554,0.0,,0.3115723075586848,,0.067,0.0,0.2712
STR-003540,G,1.0938172015618788,0.9932661089563847,5632.107742550103,4.25671631405009,1.1572987420034218,-0.192,29.08,265.73,1,3.81,0.03089,23.1807,0.15838502654428205,0.174,88.505,0.7839,851.2493390700791,3.942638311138481,58.0,74.116,28.797103296154418,648.6,3.2034,3.1856,3.3944
STR-001986,K,0.7969951362886726,0.7913308338285596,4841.210752811209,4.488359914517625,0.3388716482474279,0.553,27.79,220.3,0,,,,,,,2.114556779013447,0.7802661485166661,0.04510835590143186,0.0,,0.5163679471431191,,0.0035,0.0,0.4163
STR-002490,G,1.1347576783739173,1.0882131925419478,5750.80350763907,4.317303517156887,1.19880697343063,-0.569,,220.28,0,,,,,,,1.8904316904948972,89.27966363654545,0.7330482814568295,0.0,,0.9200515937092484,,0.4053,0.0,0.6524
STR-007912,G,1.0756715907461545,1.0563282999276549,5909.120630013081,4.295741074542525,1.1912415174479358,,41.53,210.85,0,,,,,,,1.3085889545831124,36.13454652423506,0.860041559020498,0.0,,0.37558573973740794,,0.1714,0.0,0.3189
STR-008546,K,0.6907184327511662,0.7478997319553679,4158.9688970624575,4.741554273421185,0.13363046138021414,0.308,37.82,188.47,0,,,,,,,1.1276747248447077,7.0051264444677095,0.12124589523391349,0.0,,1.754259474418815,,0.0372,0.0,1.0131
STR-009420,M,0.38563619678317,0.3065229862990618,3297.701925546831,4.750019273170578,0.015454353268229087,0.172,28.18,149.19,0,,,,,,,1.3647237518781492,5.82895625056798,0.5423852398327021,0.0,,0.7193638093736938,,0.0391,0.0,0.542
STR-005865,G,0.9548257998010702,1.0022300493442602,5456.795358240852,4.476941152605823,0.701438508802327,,30.81,243.93,0,,,,,,,2.8729573613434174,1.314165554994147,0.2291656449227908,0.0,,0.3820246352808443,,0.0054,0.0,0.3235
STR-005549,F,1.3346867634916926,1.3007166485957256,7155.419424525468,4.215824137993592,3.6781753080165287,-0.637,40.84,233.59,0,,,,,,,2.9883974219021043,7.6112802348885555,0.17661656243306145,0.0,,1.2576135300049944,,0.0326,0.0,0.8143
STR-008399,M,0.3251576025313834,0.33422065298208997,3380.6495186224397,4.85414960539012,0.013008048532776725,0.409,34.59,165.29,0,,,,,,,2.794782115035485,6.0348575381361975,0.8408636659094983,0.0,,0.4369704943454731,,0.0365,0.0,0.3625
STR-001487,K,0.8394313206262912,0.7330524605475676,4045.789659096072,4.298760175093165,0.15405044932651737,-0.028,20.64,174.75,0,,,,,,,2.0788740449250067,40.38709660817656,0.3456435419031422,0.0,,0.04064122166982025,,0.2311,0.0,0.0398
STR-010930,K,0.5610770933813617,0.6840708529685903,4497.04934515653,4.770194978634648,0.12706371119266047,0.201,33.2,219.6,0,,,33.58938246055525,,,,1.2776133610043625,7774.358816623809,7.573326809542267,0.0,,11.134253149950133,,35.4024,3.5435,2.496
STR-011683,G,1.0362449738280186,0.829145828450863,5765.044866938657,4.258763281901042,1.094328582357676,0.051,15.5,276.7,1,1.644,0.01497,86.4223,0.35973169118192655,0.285,89.155,1.1206,214.14760044250917,0.0,12.0,44.774,2.4557253232239145,452.8,0.7739,4.4708,1.24
STR-003916,K,0.7872215423387865,0.8477925495965087,4363.687401180759,4.566915616228783,0.19838167993910966,-0.0,41.27,211.72,0,,,,,,,1.6658988193545259,9.459758296492328,0.6075896991204192,0.0,,0.31658956036606123,,0.0447,0.0,0.275
STR-005803,K,0.7044825602465362,0.6709997393911615,4235.223965162905,4.482393402814124,0.17678261611758486,0.021,25.75,170.71,1,6.49,0.07681,3.4819,0.04102620328146353,0.0005,89.476,0.1002,5680.424217883191,2.365468123750316,340.0,123.28,614.9453622256457,869.5,33.2753,1.5,6.4232
STR-008192,G,1.0531857292034512,1.152831355627473,5934.66237132181,4.5089698343807925,1.3569624842753132,-0.201,40.29,197.27,0,,,,,,,1.7076821438687366,34.68324325962521,0.11501768087022676,0.0,,2.49785345084107,,0.1758,0.0,1.2521
STR-005659,K,0.7921644695976976,0.6591695961385946,4456.739053346763,4.428814469446006,0.2273439822733396,0.187,43.64,186.75,0,,,,,,,2.331443885780321,35.84275779184447,0.06398914094656581,0.0,,0.015206302211931828,,0.1919,0.0,0.0151
STR-009921,K,0.729406186451909,0.8775997764003313,4277.323460350628,4.593412653850103,0.13714705843350755,-0.855,,173.67,0,,,,,,,1.2828495419220736,87.42360276902187,0.16952994729010976,0.0,,0.07128787405296944,,0.5034,0.0,0.0689
STR-003000,K,0.8122141959662184,0.7604099997430763,4732.172787865535,4.459580361027314,0.30570601254485275,-0.01,11.33,226.62,0,,,,,,,2.343153969185885,8.97611658211717,0.21061131986304746,0.0,,0.9248519280716784,,0.0396,0.0,0.6548
STR-008823,F,1.316619331348469,1.2114253976521292,6718.372450843882,4.1563225825227015,2.9007497972756795,-0.213,17.93,257.96,0,,,,,,,2.4549229806876536,30.17836742248549,0.4816351704633955,0.0,,0.009385284033617122,,0.117,0.0,0.0093
STR-011576,K,0.7546109828878849,0.6611703686912388,4550.065472327694,4.511146315565585,0.20663635432955524,-0.28,30.02,181.6,0,,,,,,,2.6338016403955855,17.042750490867924,0.915775129023286,0.0,,1.5025015736246092,,0.0938,0.0,0.9173
STR-008426,F,0.9519730847591531,1.1159507921201555,6631.714761328497,4.343464517986694,1.9740537970806389,,9.24,295.88,1,2.666,0.02321,20.1038,0.16122615208017738,0.3553,85.66,2.3091,495.0710228455821,0.0,36.0,80.85,11.144251205030294,827.4,1.6732,3.0495,2.4969
STR-010471,K,0.7702683682040944,0.8418490579895912,4507.609312314315,4.529908672815037,0.19825277433125682,0.141,24.73,215.11,1,15.12,0.1782,17.7077,0.11845782238546666,0.0222,86.376,2.1758,27603.36237923129,0.0,51.0,76.48,876.8620392815878,512.8,128.3221,2.9289,6.7775
STR-000133,G,0.8382899419864834,0.988141510012188,6024.435602118668,4.586726343532839,0.9172551438759556,,24.0,216.66,0,,,,,,,1.4735649571143423,21.39839848739982,0.3920442137575381,0.0,,1.0214860795528449,,0.0988,0.0,0.7038
STR-004950,G,1.1170766127474392,1.0413308070051166,5942.490364828674,4.433055817589452,1.4789735708582257,0.162,26.63,210.97,0,,,,,,,1.6270945589977261,12.32700510829299,0.26743519960062745,0.0,,1.1358797451774014,,0.0584,0.0,0.7589
STR-007081,K,1.0233498301073154,0.6112339282831927,4536.28599430847,4.192951717185975,0.38764327806029364,0.137,8.62,295.83,0,,,,,,,2.74907577526435,15.555955745338904,0.20935939674049095,0.0,,0.39865201862414623,,0.0526,0.0,0.3355
STR-009213,G,0.8452712874339368,0.8606683633369219,5649.722000912352,4.495372830959716,0.6603661833456211,0.212,33.3,223.71,1,14.109,0.15663,9.578,0.08904416807498611,0.042,86.994,1.1618,24812.92814822209,0.0,141.0,96.588,1077.6841858343728,723.1,110.9156,2.3588,6.9835
STR-006253,A,2.3829320334255635,1.9028584415822216,7937.464320486035,3.979029827986467,18.633191852631274,-0.051,4.56,486.28,0,,,49.84352263062381,,,,1.2959406969029907,2883.6377917889645,11.15844537796803,0.0,,3.0494914359549044,,5.93,3.9288,1.3986
STR-007622,F,1.242584646255653,1.2456283986472625,6410.024879349694,4.388075090712451,2.236170052372779,0.182,,260.62,0,,,,,,,2.967683173659145,35.134692229667536,0.7813489336831555,0.0,,1.2423351615667115,,0.1348,0.0,0.8075
STR-004429,K,0.7119704085416585,0.8912618941790665,4558.602242493878,4.713569810070956,0.20882546710322739,-0.407,,196.26,0,,,,,,,2.0674478267186442,31.16618577521775,0.9839705828274489,0.0,,0.368323263323973,,0.1588,0.0,0.3136
STR-011811,M,0.3056066732896989,0.3394253588115207,3180.612942710275,4.970097609723587,0.008482505033869507,-0.096,38.95,145.1,0,,,,,,,1.1287354881880873,81.03736625473532,0.004361373244433686,0.0,,0.9830827013780938,,0.5585,0.0,0.6847
STR-001537,K,0.8491214111984958,0.6861358461882383,4314.833723219257,4.305936808006824,0.25920321077112024,-0.177,26.56,202.3,1,5.086,0.05291,49.1537,0.2363794630825549,0.2806,89.66,0.3364,2459.2863655880383,7.178132941654787,21.0,51.431,57.71249604200503,355.7,12.1566,3.9151,4.0727
STR-001439,K,0.8505185433064247,0.6629573052178329,4931.6562946368595,4.538999240785262,0.39777708887500146,-0.084,25.43,198.38,0,,,,,,,1.1330521936725064,31.888971490029103,0.4420740586201583,0.0,,0.6975403385396398,,0.1607,0.0,0.5292
STR-004102,G,0.8682900990634711,1.0366483577433452,5797.126805980573,4.680000453341936,0.764688224136812,0.05,20.98,217.56,1,3.111,0.03355,25.6463,0.16671390087772445,0.013,89.337,0.5075,1088.791353289028,4.173317255234736,53.0,73.548,34.11746436153098,567.7,5.0046,3.2827,3.5587
STR-009860,K,0.6592473582451126,0.7061333403959987,4616.750830584332,4.652271804792499,0.168959395212833,-0.244,36.24,212.06,0,,,,,,,2.8323400374205145,12.32682574807958,0.25960093949842084,0.0,,1.2502113496973448,,0.0581,0.0,0.811
STR-002129,G,1.0617806852474856,1.015522671924822,5532.774320787951,4.381011446615302,0.8878981185406478,-0.023,28.28,199.54,0,,,,,,,1.635350260976972,16.218910107922905,0.7455531141398092,0.0,,0.22596974752506724,,0.0813,0.0,0.2037
STR-011883,B,3.6061970598521667,8.043783427121964,16566.835847943723,4.278533806278692,887.5678434454809,-0.243,28.79,470.96,0,,,,,,,2.3696532827080725,32.59392190279258,0.2847003940115943,0.0,,1.4604864071293255,,0.0692,0.0,0.9004
STR-008547,G,1.0851992780719948,0.8901579621135484,5657.429719017866,4.442152775972493,1.00931785097088,0.259,27.69,213.82,0,,,,,,,2.597964293127254,17.758958686419735,0.6228222384454598,0.0,,0.828909717586471,,0.0831,0.0,0.6037
STR-002616,G,1.0542163542364906,1.0285435705727812,5609.965533111334,4.164710912986091,0.8543715920435324,-0.219,30.89,200.57,0,,,,,,,1.4279039673962517,20.11583794500471,0.2722309921239714,0.0,,0.7765360482041037,,0.1003,0.0,0.5747
STR-006942,K,0.8220693922420638,0.7015304805782586,4201.797833902357,4.367001929790059,0.21133382405731946,0.152,23.44,174.27,0,,,,,,,2.7274417453603492,2.956695428164176,0.10485384357274567,0.0,,0.9695971366849541,,0.017,0.0,0.6778
STR-004595,K,0.7732124078560514,0.7199976198061915,4668.746259228598,4.457986095456173,0.2760168412817416,-0.155,42.15,179.17,0,,,,,,,2.526338143079065,29.385866821269236,1.3490308390801613,0.0,,0.37617219978168936,,0.164,0.0,0.3193
STR-009979,K,0.8021114539138798,0.6723537841682995,4570.9281692414825,4.428151479541003,0.2617255521206894,0.22,25.11,218.55,0,,,,,,,1.9911142332964356,44.979959381645884,0.5242217139701235,0.0,,0.17306930973060036,,0.2058,0.0,0.1596
STR-008783,K,0.9423609296703237,0.6815673619445881,4415.552384945769,4.289563713357646,0.33410029840765093,-0.201,21.55,182.53,0,,,,,,,1.8087366479070155,47.21668449519793,0.5785037982708597,0.0,,0.9719980315469793,,0.2587,0.0,0.679
STR-001000,F,1.3961986806632345,1.489715404117873,6891.1548926163905,4.265937688057614,3.9791871629306375,-0.264,22.36,266.98,0,,,,,,,1.4389193434616097,14.902912159276514,1.1202138690757253,0.0,,0.8625851782267862,,0.0558,0.0,0.622
STR-001096,G,0.941705821634672,1.0629699401380035,5594.962670324619,4.585843771033385,0.7874411991876539,0.163,30.94,252.16,0,,,,,,,1.9559067878345728,3.64426898021398,0.5903076873843757,0.0,,0.9061921569767891,,0.0145,0.0,0.6451
STR-008105,K,0.8019758136191745,0.714549379295795,4582.160389244178,4.593384194164511,0.23220732328030746,0.341,18.58,240.52,0,,,,,,,2.8796838009991763,18.672832761025106,0.129189848814633,0.0,,0.12885206182176479,,0.0776,0.0,0.1212
STR-000275,G,0.8619276259094101,1.085584145130037,5897.157519198865,4.391916861257209,0.739571964540864,0.221,51.33,187.26,0,,,,,,,2.9365074865663097,33.91297068057392,0.9713761648274771,0.0,,1.7507393912031675,,0.1811,0.0,1.0119
STR-006651,K,0.7483824507310322,0.8292654753039447,4449.462251685984,4.54733319813994,0.19309843391372486,-0.607,19.14,235.64,0,,,,,,,1.822691344107615,9.273281348079616,0.1578111571917776,0.0,,0.2289607308238559,,0.0394,0.0,0.2062
STR-005166,G,1.1710362628461992,1.0467338642245034,5614.5153448827605,4.398757698510188,1.2052191219795179,-0.233,15.44,247.46,0,,,,,,,2.4752070588737984,4.924360082117668,0.29615714253162584,0.0,,0.29110347148986815,,0.0199,0.0,0.2555
STR-001767,G,0.9417368784099545,0.8646912169358169,5413.253693068972,4.4675085017450895,0.6712134930699897,-0.539,19.04,242.08,0,,,,,,,2.0622753848735282,23.92972342811363,0.36718628965642947,0.0,,1.4595826452834744,,0.0989,0.0,0.9
STR-007678,F,1.2819261322223825,1.233645106216268,7172.8807753391175,4.430508133574283,3.5592596589807153,0.235,22.81,290.66,0,,,,,,,2.8741030652173327,23.998555331286482,0.018278156911841613,0.0,,0.8403431316167137,,0.0826,0.0,0.61
